ID_Cliente;Idade;Sexo;Nacionalidade;Estado_Origem;Viaja_Com;Renda_Presumida;Fidelidade
15436;22;F;BR;CE;Familia;31.95;Prata
15437;63;M;BR;RR;Casal;5.41;Bronze
15438;19;F;BR;SP;Familia;44.88;Bronze
15439;70;F;BR;PI;Sozinho;7.65;Bronze
15440;29;M;BR;SP;Casal;18.98;Bronze
15441;71;F;BR;PA;Casal;18.93;Bronze
15442;79;M;PE;PE;Casal;7.9;Prata
15443;47;M;BR;DF;Casal;27.85;Bronze
15444;36;F;BR;MS;Amigos;16.78;Bronze
15445;18;F;BR;PR;Casal;40.67;Bronze
15446;55;F;BR;AC;Sozinho;74.64;Bronze
15447;78;F;BR;RO;Casal;62.56;Bronze
15448;28;F;US;RO;Familia;39.68;Ouro
15449;64;M;BR;SP;Casal;35.08;Bronze
15450;43;M;BR;PA;Casal;31.49;Prata
15451;58;F;PT;PR;Amigos;69.91;Bronze
15452;51;M;BR;RO;Familia;19.13;Bronze
15453;19;M;BR;PA;Casal;28.36;Prata
15454;21;F;BR;AC;Casal;16.09;Bronze
15455;70;F;BR;PR;Casal;23.27;Bronze
15456;49;M;BR;AL;Familia;20.17;Bronze
15457;36;F;BR;SP;Casal;22.69;Bronze
15458;69;M;BR;MA;Casal;25.09;Bronze
15459;41;F;BR;RS;Familia;30.15;Bronze
15460;64;M;BR;PR;Sozinho;59.55;Bronze
15461;44;F;BR;TO;Familia;5.92;Bronze
15462;64;F;BR;RS;Familia;38.4;Prata
15463;38;M;BR;AM;Sozinho;35.85;Bronze
15464;42;F;BR;CE;Familia;58.84;Bronze
15465;55;F;BR;AL;Familia;11.01;Bronze
15466;44;F;BR;SE;Casal;10.07;Bronze
15467;55;M;BR;MA;Sozinho;24.57;Bronze
15468;36;F;BR;MG;Familia;14.96;Prata
15469;53;M;BR;PB;Amigos;14.73;Bronze
15470;62;M;BR;MS;Casal;25.12;Prata
15471;37;M;BR;MA;Casal;14.54;Bronze
15472;40;F;BR;PI;Amigos;12.72;Bronze
15473;68;F;CL;AM;Sozinho;44.44;Prata
15474;23;F;BR;PI;Sozinho;4.39;Bronze
15475;57;M;BR;ES;Sozinho;17.09;Bronze
15476;68;F;BR;MG;Casal;19.12;Prata
15477;53;F;BR;RJ;Amigos;16.82;Bronze
15478;35;F;PT;RR;Amigos;11.07;Ouro
15479;57;M;AR;GO;Familia;31.91;Prata
15480;75;F;BR;AC;Sozinho;33.74;Bronze
15481;79;M;BR;GO;Sozinho;25.42;Bronze
15482;35;F;PT;SC;Familia;38.64;Bronze
15483;27;F;BR;MA;Familia;10.56;Ouro
15484;24;M;BR;PI;Familia;28.59;Bronze
15485;23;F;BR;RJ;Familia;81.89;Ouro
15486;66;M;BR;SE;Amigos;36.45;Prata
15487;66;M;BR;AC;Casal;37.05;Prata
15488;60;F;AR;RR;Familia;15.67;Bronze
15489;69;F;BR;MT;Familia;25.7;Bronze
15490;31;F;BR;AM;Sozinho;18.35;Bronze
15491;46;M;BR;RO;Familia;24.69;Bronze
15492;45;M;BR;AM;Casal;11.53;Prata
15493;78;M;BR;PB;Familia;4.76;Ouro
15494;72;F;BR;RJ;Casal;32.96;Bronze
15495;28;M;BR;RS;Familia;40.53;Prata
15496;19;M;BR;AM;Sozinho;30.46;Prata
15497;77;M;BR;AM;Casal;21.07;Prata
15498;48;M;US;GO;Sozinho;8.62;Bronze
15499;40;F;BR;SP;Casal;11.6;Ouro
15500;44;F;BR;MS;Casal;6.47;Bronze
15501;75;F;BR;GO;Familia;22.26;Prata
15502;56;M;CL;MS;Amigos;35.02;Prata
15503;25;M;BR;MA;Familia;50.82;Bronze
15504;21;F;BR;TO;Sozinho;8.4;Ouro
15505;53;M;BR;SP;Sozinho;48.91;Bronze
15506;43;F;US;RN;Casal;29.81;Bronze
15507;24;F;BR;ES;Casal;13.28;Bronze
15508;62;M;BR;PI;Amigos;56.14;Bronze
15509;44;F;BR;TO;Familia;9.83;Bronze
15510;25;F;BR;PR;Sozinho;26.23;Prata
15511;23;F;BR;PE;Familia;77.46;Bronze
15512;25;F;BR;CE;Amigos;26.44;Prata
15513;65;M;BR;RR;Sozinho;38.12;Prata
15514;51;F;PE;ES;Familia;32.66;Ouro
15515;47;M;BR;SP;Familia;51.07;Bronze
15516;39;F;BR;PE;Familia;17.09;Bronze
15517;25;F;BR;SC;Casal;54.8;Bronze
15518;71;M;BR;MS;Familia;20.37;Bronze
15519;35;M;BR;SE;Amigos;50.29;Bronze
15520;55;F;CL;MT;Amigos;38.11;Bronze
15521;43;M;BR;PR;Familia;14.65;Bronze
15522;20;F;US;PR;Sozinho;27.68;Bronze
15523;28;M;BR;DF;Sozinho;48.07;Bronze
15524;26;M;US;BA;Amigos;10.85;Bronze
15525;55;M;PE;SE;Casal;26.46;Prata
15526;76;F;US;SP;Familia;30.28;Prata
15527;29;M;BR;PI;Familia;16.42;Bronze
15528;59;M;BR;SC;Sozinho;20.38;Bronze
15529;24;F;BR;MS;Casal;17.06;Prata
15530;39;M;AR;DF;Casal;28.56;Ouro
15531;29;F;PE;RN;Sozinho;33.91;Bronze
15532;31;F;AR;RO;Familia;21.07;Bronze
15533;60;M;BR;AP;Casal;42.79;Prata
15534;40;M;BR;RN;Familia;15.02;Bronze
15535;28;M;BR;RO;Sozinho;14.39;Bronze
15536;73;M;PE;RO;Casal;10.19;Bronze
15537;20;F;PT;MG;Casal;12.05;Prata
15538;50;M;BR;PI;Casal;17.35;Bronze
15539;18;M;BR;RJ;Casal;26.48;Bronze
15540;56;F;BR;MG;Sozinho;19.13;Bronze
15541;50;F;BR;MT;Casal;18.45;Bronze
15542;69;M;BR;RO;Familia;26.0;Bronze
15543;27;F;BR;AL;Familia;53.79;Ouro
15544;57;F;BR;BA;Amigos;26.87;Prata
15545;33;F;CO;RJ;Familia;24.09;Bronze
15546;65;F;BR;AP;Casal;33.25;Bronze
15547;63;F;PE;PI;Casal;79.49;Bronze
15548;29;M;PE;MT;Casal;46.63;Prata
15549;71;M;BR;SC;Casal;12.44;Bronze
15550;45;F;CO;AL;Sozinho;23.7;Ouro
15551;59;F;BR;GO;Familia;22.12;Bronze
15552;50;F;CL;RO;Sozinho;24.34;Prata
15553;50;F;BR;AL;Familia;20.26;Bronze
15554;38;M;PT;PI;Sozinho;25.95;Ouro
15555;67;F;BR;AM;Familia;39.23;Bronze
15556;59;F;BR;MA;Casal;7.41;Bronze
15557;49;M;BR;RR;Sozinho;5.3;Bronze
15558;37;M;BR;DF;Amigos;25.05;Prata
15559;66;F;BR;BA;Casal;30.95;Bronze
15560;78;M;BR;PR;Sozinho;46.51;Prata
15561;48;F;BR;MT;Familia;43.74;Bronze
15562;28;M;BR;AM;Sozinho;16.26;Ouro
15563;68;M;BR;RR;Sozinho;11.06;Bronze
15564;25;M;CO;TO;Sozinho;38.11;Prata
15565;61;F;PT;TO;Familia;16.95;Bronze
15566;66;M;AR;CE;Casal;17.88;Bronze
15567;71;F;BR;BA;Sozinho;18.59;Prata
15568;70;F;PT;AP;Casal;25.02;Ouro
15569;42;F;BR;AC;Casal;18.76;Prata
15570;33;F;BR;PB;Familia;42.23;Bronze
15571;37;F;PT;GO;Casal;14.39;Bronze
15572;39;F;BR;CE;Casal;39.28;Prata
15573;55;M;BR;CE;Casal;14.94;Bronze
15574;59;M;PE;MA;Familia;30.4;Bronze
15575;25;F;BR;MA;Familia;20.22;Bronze
15576;21;F;BR;TO;Amigos;16.09;Ouro
15577;50;F;BR;MS;Casal;9.27;Bronze
15578;33;F;PT;SP;Familia;26.29;Prata
15579;38;M;BR;AM;Casal;42.03;Prata
15580;53;F;BR;SP;Casal;42.11;Prata
15581;67;F;BR;MT;Casal;39.34;Bronze
15582;45;M;BR;PI;Sozinho;28.95;Bronze
15583;41;M;US;RJ;Casal;19.1;Prata
15584;50;F;BR;MT;Casal;29.65;Bronze
15585;18;F;BR;PR;Casal;16.94;Prata
15586;59;M;BR;MG;Familia;18.49;Bronze
15587;76;F;BR;GO;Familia;64.47;Bronze
15588;66;F;PE;PR;Familia;10.0;Prata
15589;50;F;BR;GO;Amigos;20.68;Bronze
15590;71;F;BR;AL;Amigos;18.42;Bronze
15591;61;F;CO;RR;Sozinho;32.81;Prata
15592;69;F;BR;TO;Sozinho;4.86;Bronze
15593;48;M;BR;AP;Familia;17.01;Ouro
15594;26;F;US;DF;Sozinho;20.87;Ouro
15595;78;F;BR;TO;Familia;19.21;Prata
15596;31;F;BR;GO;Casal;31.68;Bronze
15597;70;F;BR;MT;Familia;26.51;Bronze
15598;67;F;AR;SP;Sozinho;18.9;Bronze
15599;19;M;AR;CE;Sozinho;77.11;Prata
15600;20;F;BR;MG;Sozinho;5.6;Bronze
15601;53;M;BR;TO;Sozinho;21.22;Bronze
15602;46;F;BR;AC;Familia;43.58;Bronze
15603;52;M;BR;PI;Sozinho;32.63;Prata
15604;70;F;BR;AL;Sozinho;9.02;Bronze
15605;24;F;CO;CE;Familia;12.97;Bronze
15606;36;M;BR;RS;Familia;22.11;Prata
15607;32;F;BR;AM;Casal;13.33;Prata
15608;59;M;BR;AM;Familia;13.43;Prata
15609;41;F;BR;AC;Sozinho;11.3;Prata
15610;42;F;BR;RN;Sozinho;36.19;Bronze
15611;67;F;BR;ES;Casal;22.78;Bronze
15612;21;M;BR;PA;Familia;56.38;Bronze
15613;56;F;BR;AL;Casal;11.41;Prata
15614;18;M;BR;MG;Casal;14.35;Prata
15615;75;M;CO;PR;Casal;16.7;Prata
15616;47;F;BR;CE;Sozinho;24.79;Prata
15617;62;M;BR;RJ;Amigos;26.3;Prata
15618;46;F;BR;RS;Familia;75.04;Bronze
15619;19;F;BR;MG;Familia;12.17;Ouro
15620;79;F;BR;TO;Casal;19.97;Bronze
15621;39;M;BR;DF;Sozinho;52.9;Prata
15622;35;M;BR;DF;Amigos;14.39;Bronze
15623;67;F;BR;PB;Familia;38.64;Prata
15624;21;F;BR;GO;Casal;4.97;Bronze
15625;75;F;BR;PI;Amigos;23.51;Bronze
15626;79;F;BR;SP;Familia;34.62;Prata
15627;30;M;BR;PI;Familia;22.5;Prata
15628;50;F;US;CE;Casal;10.35;Prata
15629;61;M;BR;PE;Familia;35.24;Prata
15630;45;M;BR;PI;Familia;28.92;Prata
15631;20;M;BR;RR;Casal;27.55;Prata
15632;65;M;BR;RR;Familia;28.08;Ouro
15633;47;F;BR;RR;Sozinho;16.41;Bronze
15634;31;M;BR;PE;Sozinho;41.56;Bronze
15635;78;M;US;PI;Familia;16.69;Prata
15636;45;M;BR;TO;Familia;27.43;Bronze
15637;47;M;PT;AL;Sozinho;23.11;Bronze
15638;79;F;BR;PA;Familia;7.06;Bronze
15639;21;M;BR;PR;Familia;56.87;Bronze
15640;34;F;BR;RJ;Sozinho;13.23;Bronze
15641;45;F;PT;ES;Familia;12.6;Bronze
15642;32;F;BR;DF;Familia;13.03;Prata
15643;67;M;PT;ES;Sozinho;16.8;Bronze
15644;41;F;BR;ES;Casal;28.18;Bronze
15645;25;M;BR;DF;Familia;19.02;Bronze
15646;66;F;US;AM;Sozinho;23.52;Bronze
15647;42;F;BR;CE;Sozinho;39.52;Prata
15648;34;F;BR;PI;Casal;39.07;Prata
15649;49;F;BR;TO;Casal;41.43;Prata
15650;20;F;AR;GO;Sozinho;31.04;Ouro
15651;51;M;BR;SP;Sozinho;15.68;Bronze
15652;31;F;AR;AP;Amigos;13.67;Prata
15653;78;F;BR;MT;Sozinho;30.29;Prata
15654;33;M;CO;BA;Sozinho;67.25;Bronze
15655;77;F;BR;RN;Familia;21.01;Bronze
15656;74;F;CO;RO;Casal;10.22;Prata
15657;51;F;BR;AP;Sozinho;6.75;Bronze
15658;50;F;BR;RO;Casal;26.29;Prata
15659;30;F;BR;AM;Sozinho;21.19;Bronze
15660;53;M;BR;RR;Sozinho;36.95;Bronze
15661;78;F;CO;MS;Sozinho;49.13;Prata
15662;29;F;BR;MA;Sozinho;28.11;Prata
15663;63;M;BR;SP;Casal;40.71;Ouro
15664;59;F;BR;SC;Sozinho;13.53;Bronze
15665;29;F;BR;DF;Familia;32.58;Bronze
15666;66;M;BR;AP;Sozinho;14.64;Prata
15667;25;F;BR;MT;Sozinho;24.91;Prata
15668;20;F;BR;MG;Sozinho;24.54;Prata
15669;62;F;BR;MG;Casal;16.63;Bronze
15670;44;F;BR;RR;Sozinho;22.57;Bronze
15671;44;F;PT;MS;Amigos;24.42;Bronze
15672;20;F;BR;PA;Casal;30.44;Bronze
15673;20;M;BR;AP;Casal;17.82;Bronze
15674;23;F;BR;SE;Casal;37.69;Bronze
15675;18;M;BR;SP;Sozinho;17.95;Bronze
15676;59;F;BR;RN;Familia;33.02;Bronze
15677;46;F;AR;AC;Familia;28.87;Ouro
15678;71;M;AR;RN;Amigos;15.21;Bronze
15679;52;F;BR;SE;Sozinho;30.03;Ouro
15680;31;M;BR;MS;Sozinho;10.07;Bronze
15681;42;M;BR;PE;Familia;18.4;Bronze
15682;34;M;BR;RJ;Sozinho;23.84;Prata
15683;25;M;BR;PR;Amigos;19.88;Bronze
15684;21;F;BR;AP;Sozinho;37.18;Prata
15685;50;F;BR;RO;Familia;98.34;Prata
15686;27;F;PE;TO;Sozinho;15.26;Prata
15687;67;F;BR;RJ;Familia;13.65;Prata
15688;70;F;BR;AL;Amigos;22.68;Prata
15689;61;M;BR;PE;Amigos;46.23;Bronze
15690;78;M;BR;SP;Casal;58.32;Bronze
15691;42;F;CO;AM;Amigos;44.94;Bronze
15692;79;M;BR;MS;Sozinho;22.16;Prata
15693;31;M;BR;RN;Sozinho;23.77;Prata
15694;54;F;BR;CE;Sozinho;21.07;Prata
15695;49;F;BR;RR;Familia;51.22;Bronze
15696;18;M;BR;GO;Sozinho;6.53;Bronze
15697;67;M;BR;TO;Casal;29.36;Bronze
15698;45;M;CO;RS;Casal;13.37;Ouro
15699;51;F;BR;MG;Casal;12.12;Prata
15700;31;F;BR;PB;Casal;38.2;Bronze
15701;66;F;BR;BA;Sozinho;5.56;Prata
15702;76;F;BR;RO;Casal;41.18;Prata
15703;23;M;PE;PE;Casal;87.47;Bronze
15704;44;M;BR;RR;Sozinho;9.77;Bronze
15705;35;F;BR;AM;Familia;16.42;Ouro
15706;40;M;BR;DF;Familia;12.55;Bronze
15707;69;M;BR;SP;Casal;59.64;Prata
15708;74;F;BR;RN;Sozinho;30.96;Bronze
15709;31;M;BR;PR;Casal;35.9;Ouro
15710;79;F;BR;PI;Casal;30.86;Bronze
15711;69;M;PE;MG;Casal;11.57;Prata
15712;54;M;BR;MG;Casal;30.12;Bronze
15713;43;F;BR;RJ;Sozinho;20.14;Bronze
15714;52;F;BR;MT;Sozinho;11.85;Bronze
15715;72;F;BR;MA;Familia;16.53;Bronze
15716;56;F;BR;MA;Amigos;8.87;Bronze
15717;70;F;BR;AC;Sozinho;32.91;Prata
15718;55;M;CL;RJ;Sozinho;23.16;Ouro
15719;40;F;AR;RN;Sozinho;67.88;Bronze
15720;31;M;CL;SP;Casal;46.93;Prata
15721;24;F;BR;AP;Sozinho;33.31;Bronze
15722;73;M;US;RN;Familia;18.53;Bronze
15723;35;M;BR;SC;Casal;29.69;Bronze
15724;24;M;PT;PR;Familia;12.52;Bronze
15725;76;M;US;DF;Amigos;48.81;Prata
15726;21;F;BR;MS;Sozinho;23.84;Prata
15727;72;F;BR;RR;Casal;6.15;Bronze
15728;26;F;BR;ES;Casal;23.16;Bronze
15729;77;M;BR;RN;Familia;39.18;Bronze
15730;66;M;BR;PE;Amigos;14.26;Bronze
15731;62;M;BR;MS;Amigos;26.66;Bronze
15732;31;M;BR;ES;Sozinho;10.27;Bronze
15733;33;M;BR;PA;Familia;26.25;Bronze
15734;79;M;PT;DF;Familia;63.69;Bronze
15735;42;F;BR;RN;Sozinho;28.38;Bronze
15736;78;M;BR;PR;Casal;71.1;Bronze
15737;79;F;BR;MG;Sozinho;20.31;Bronze
15738;30;M;CL;SE;Amigos;9.23;Bronze
15739;62;M;BR;RJ;Sozinho;11.61;Ouro
15740;20;M;BR;SE;Sozinho;12.77;Bronze
15741;73;M;BR;BA;Familia;17.3;Bronze
15742;43;M;BR;RS;Casal;14.83;Bronze
15743;51;M;BR;PI;Amigos;26.67;Ouro
15744;42;F;BR;RO;Sozinho;13.04;Ouro
15745;38;F;BR;SC;Sozinho;12.43;Prata
15746;42;F;BR;TO;Casal;11.38;Bronze
15747;32;F;AR;RN;Casal;22.96;Prata
15748;30;F;BR;PI;Casal;29.76;Bronze
15749;39;F;BR;PE;Casal;61.59;Bronze
15750;43;F;AR;MA;Sozinho;16.6;Bronze
15751;55;M;PE;RN;Casal;16.73;Prata
15752;41;M;AR;PR;Familia;11.82;Bronze
15753;44;F;CO;RJ;Familia;14.38;Bronze
15754;70;M;CL;AL;Familia;100.36;Bronze
15755;58;F;AR;RR;Amigos;25.37;Bronze
15756;29;M;BR;ES;Familia;23.73;Prata
15757;72;M;BR;GO;Sozinho;53.39;Bronze
15758;71;F;BR;PR;Casal;10.53;Bronze
15759;78;F;PE;RN;Amigos;38.67;Bronze
15760;66;F;BR;BA;Casal;21.55;Bronze
15761;68;M;AR;PI;Sozinho;9.78;Prata
15762;45;M;BR;PE;Sozinho;45.83;Bronze
15763;68;M;BR;BA;Casal;26.31;Bronze
15764;78;F;BR;PA;Casal;69.81;Prata
15765;45;M;BR;BA;Sozinho;21.4;Bronze
15766;24;M;BR;ES;Amigos;37.66;Prata
15767;63;M;AR;PR;Casal;21.69;Bronze
15768;57;M;AR;GO;Amigos;34.82;Prata
15769;40;M;BR;MG;Familia;33.52;Prata
15770;60;M;BR;PA;Amigos;18.09;Bronze
15771;51;M;US;GO;Amigos;34.56;Prata
15772;65;F;CL;RN;Sozinho;11.7;Prata
15773;54;M;BR;AP;Familia;19.35;Ouro
15774;49;F;BR;SP;Familia;24.04;Bronze
15775;40;F;BR;SE;Sozinho;27.47;Prata
15776;30;M;BR;PI;Sozinho;22.14;Prata
15777;73;M;BR;CE;Sozinho;15.21;Bronze
15778;39;M;AR;PE;Familia;30.38;Prata
15779;43;F;BR;PA;Sozinho;9.67;Prata
15780;25;F;BR;RS;Amigos;48.71;Bronze
15781;77;M;BR;RO;Casal;33.74;Bronze
15782;72;F;CL;PE;Familia;19.07;Prata
15783;27;M;CL;MA;Casal;41.11;Bronze
15784;54;M;BR;SE;Sozinho;25.34;Bronze
15785;23;F;BR;RS;Casal;18.04;Ouro
15786;70;M;AR;PA;Sozinho;13.28;Prata
15787;19;F;BR;SP;Sozinho;15.16;Prata
15788;68;M;US;PR;Casal;22.67;Ouro
15789;40;F;BR;BA;Sozinho;37.19;Prata
15790;23;F;BR;ES;Amigos;74.28;Bronze
15791;46;F;BR;CE;Familia;21.33;Bronze
15792;22;F;BR;SC;Casal;24.77;Ouro
15793;39;M;BR;PB;Casal;39.64;Prata
15794;39;M;US;RR;Casal;29.55;Bronze
15795;54;F;US;PA;Amigos;25.94;Bronze
15796;41;M;CL;RS;Familia;49.25;Prata
15797;66;F;BR;PI;Casal;20.31;Bronze
15798;49;F;BR;SP;Familia;79.32;Bronze
15799;26;F;BR;SP;Amigos;51.86;Prata
15800;55;F;BR;CE;Familia;14.61;Bronze
15801;44;F;CO;AC;Casal;17.45;Bronze
15802;69;F;BR;CE;Casal;16.32;Bronze
15803;71;F;BR;MS;Amigos;84.57;Bronze
15804;33;F;BR;PE;Casal;19.76;Bronze
15805;25;F;AR;SE;Familia;35.24;Ouro
15806;53;M;BR;PI;Familia;12.85;Bronze
15807;58;M;BR;DF;Familia;11.64;Bronze
15808;20;F;BR;PB;Sozinho;19.79;Bronze
15809;64;M;BR;SC;Sozinho;25.51;Bronze
15810;33;M;BR;BA;Casal;17.32;Prata
15811;71;F;CO;RR;Casal;10.49;Bronze
15812;22;F;BR;MG;Casal;44.96;Bronze
15813;57;M;PE;MG;Amigos;12.72;Bronze
15814;38;F;BR;BA;Amigos;86.45;Bronze
15815;56;M;BR;SP;Sozinho;21.73;Bronze
15816;76;M;BR;RR;Sozinho;21.3;Bronze
15817;57;M;BR;PE;Casal;12.35;Bronze
15818;65;M;BR;RO;Amigos;11.57;Prata
15819;41;M;BR;ES;Amigos;32.26;Bronze
15820;59;M;BR;TO;Casal;32.69;Bronze
15821;58;F;BR;MT;Sozinho;26.2;Bronze
15822;37;F;BR;RN;Amigos;21.0;Prata
15823;43;F;CO;AL;Sozinho;39.13;Prata
15824;36;M;BR;RO;Familia;14.25;Bronze
15825;46;F;AR;RR;Casal;29.68;Bronze
15826;53;M;BR;DF;Familia;33.65;Bronze
15827;78;M;US;AP;Sozinho;45.19;Ouro
15828;24;F;BR;PA;Familia;26.86;Prata
15829;42;F;CO;BA;Familia;13.6;Bronze
15830;55;F;BR;AC;Casal;20.87;Bronze
15831;34;F;BR;PE;Casal;40.42;Prata
15832;40;M;BR;MS;Casal;16.19;Bronze
15833;75;F;BR;RN;Amigos;15.0;Bronze
15834;78;F;AR;DF;Sozinho;32.98;Bronze
15835;23;M;BR;AP;Sozinho;9.3;Prata
15836;47;M;BR;RN;Casal;12.4;Bronze
15837;18;F;BR;MS;Familia;20.73;Prata
15838;39;F;BR;AL;Amigos;26.46;Prata
15839;78;F;BR;MT;Casal;62.6;Prata
15840;55;M;BR;MT;Amigos;30.96;Bronze
15841;65;M;BR;MT;Amigos;31.01;Ouro
15842;64;F;BR;ES;Casal;29.92;Bronze
15843;30;M;BR;TO;Sozinho;20.31;Prata
15844;25;F;BR;PE;Casal;54.52;Bronze
15845;32;F;BR;PA;Sozinho;12.46;Bronze
15846;45;F;BR;MG;Casal;41.19;Prata
15847;54;F;BR;MA;Familia;29.84;Bronze
15848;21;M;BR;PE;Casal;34.13;Bronze
15849;27;M;CO;MA;Familia;28.15;Prata
15850;57;F;BR;AM;Casal;14.99;Bronze
15851;59;F;BR;CE;Casal;28.49;Bronze
15852;18;F;BR;PE;Familia;25.58;Bronze
15853;30;F;AR;GO;Amigos;22.53;Bronze
15854;65;F;BR;PB;Amigos;39.98;Prata
15855;33;M;BR;TO;Casal;41.39;Prata
15856;71;F;BR;ES;Casal;13.15;Ouro
15857;66;M;BR;CE;Casal;19.55;Bronze
15858;65;M;BR;PE;Amigos;13.82;Prata
15859;59;M;CO;SE;Casal;14.45;Prata
15860;31;F;BR;MG;Familia;9.58;Bronze
15861;77;M;BR;RS;Sozinho;37.87;Bronze
15862;74;F;BR;RJ;Familia;9.18;Bronze
15863;69;F;BR;ES;Sozinho;21.98;Bronze
15864;47;F;BR;MT;Casal;10.78;Prata
15865;26;F;PT;RN;Sozinho;17.05;Bronze
15866;46;F;BR;SE;Familia;29.3;Bronze
15867;62;F;BR;PI;Amigos;6.12;Bronze
15868;36;F;US;MS;Familia;27.06;Bronze
15869;75;F;BR;PA;Casal;48.79;Bronze
15870;58;F;BR;MS;Casal;49.97;Bronze
15871;26;F;BR;AP;Casal;29.85;Bronze
15872;27;F;BR;SP;Familia;11.43;Bronze
15873;36;F;PE;RR;Casal;6.69;Bronze
15874;67;M;BR;TO;Amigos;20.7;Bronze
15875;72;F;PE;SP;Casal;15.68;Bronze
15876;65;F;BR;SE;Familia;62.08;Prata
15877;43;F;BR;PR;Casal;7.58;Prata
15878;63;F;BR;AM;Casal;51.61;Bronze
15879;19;F;BR;SC;Casal;14.51;Bronze
15880;68;F;BR;BA;Sozinho;7.0;Ouro
15881;26;M;CO;RO;Casal;25.64;Bronze
15882;26;M;AR;MT;Casal;10.66;Prata
15883;32;M;PE;MT;Sozinho;23.85;Bronze
15884;41;F;BR;RS;Sozinho;13.45;Prata
15885;64;M;BR;TO;Familia;14.51;Bronze
15886;19;M;BR;PI;Casal;41.22;Bronze
15887;74;M;BR;MG;Familia;9.52;Prata
15888;22;M;BR;TO;Amigos;16.6;Bronze
15889;22;M;BR;RS;Familia;19.9;Prata
15890;75;M;BR;MA;Casal;40.24;Bronze
15891;43;M;BR;RS;Familia;45.04;Bronze
15892;37;M;AR;RJ;Familia;29.56;Bronze
15893;66;M;BR;MS;Familia;19.22;Bronze
15894;56;F;BR;RO;Casal;32.88;Prata
15895;56;M;BR;MG;Amigos;6.96;Bronze
15896;66;F;BR;SC;Casal;19.21;Bronze
15897;51;M;BR;PI;Casal;18.64;Prata
15898;67;M;BR;SP;Familia;58.07;Prata
15899;75;F;BR;RO;Sozinho;9.03;Prata
15900;18;F;BR;AC;Casal;15.96;Bronze
15901;59;F;AR;PB;Amigos;38.33;Prata
15902;33;F;BR;RO;Casal;41.34;Prata
15903;76;F;BR;RJ;Casal;25.27;Prata
15904;37;M;BR;SC;Familia;47.73;Prata
15905;21;F;BR;RN;Casal;7.94;Bronze
15906;79;F;CL;PR;Familia;23.15;Bronze
15907;47;M;BR;AC;Sozinho;45.68;Bronze
15908;42;F;PT;AP;Sozinho;14.07;Prata
15909;55;F;BR;BA;Casal;11.84;Bronze
15910;24;F;BR;ES;Familia;27.53;Bronze
15911;40;F;BR;ES;Casal;5.94;Prata
15912;57;F;BR;PB;Familia;19.82;Bronze
15913;47;F;US;RR;Casal;38.69;Bronze
15914;57;F;AR;RO;Familia;30.39;Bronze
15915;19;F;BR;RR;Familia;14.25;Bronze
15916;51;M;BR;RN;Casal;29.4;Prata
15917;74;M;AR;SC;Casal;8.88;Bronze
15918;71;M;BR;TO;Familia;12.93;Bronze
15919;65;F;BR;ES;Sozinho;14.43;Ouro
15920;37;F;BR;RS;Amigos;29.51;Bronze
15921;26;F;AR;MS;Amigos;12.88;Prata
15922;58;M;BR;SP;Familia;9.73;Prata
15923;58;F;BR;ES;Amigos;21.36;Prata
15924;44;M;BR;RS;Casal;23.07;Bronze
15925;69;M;BR;MS;Casal;83.27;Bronze
15926;60;M;BR;MS;Casal;11.8;Bronze
15927;39;F;BR;DF;Casal;54.24;Prata
15928;26;M;BR;SP;Sozinho;17.53;Prata
15929;23;M;BR;PI;Amigos;32.7;Bronze
15930;23;F;BR;RN;Casal;24.79;Prata
15931;45;F;BR;PR;Casal;24.04;Bronze
15932;27;M;BR;MT;Sozinho;15.07;Bronze
15933;51;F;BR;RR;Casal;29.76;Prata
15934;52;M;BR;RJ;Sozinho;8.9;Ouro
15935;50;F;BR;AC;Casal;21.21;Bronze
15936;66;M;AR;DF;Casal;16.33;Prata
15937;78;F;BR;AC;Casal;33.87;Prata
15938;78;M;PE;MG;Sozinho;37.72;Bronze
15939;71;M;BR;AM;Casal;29.97;Bronze
15940;69;M;BR;PR;Casal;62.14;Bronze
15941;77;M;AR;MT;Familia;37.04;Bronze
15942;32;M;BR;PB;Casal;10.43;Bronze
15943;38;F;BR;SC;Sozinho;6.59;Prata
15944;60;F;BR;MS;Sozinho;35.82;Prata
15945;38;F;BR;MS;Casal;29.9;Bronze
15946;54;M;BR;PE;Familia;13.47;Bronze
15947;56;F;PE;TO;Casal;66.19;Prata
15948;62;M;BR;DF;Sozinho;19.55;Ouro
15949;53;F;BR;DF;Amigos;44.64;Prata
15950;60;F;BR;TO;Casal;47.99;Ouro
15951;19;M;BR;PI;Casal;46.17;Prata
15952;26;F;BR;PE;Casal;39.35;Bronze
15953;63;F;BR;PA;Sozinho;9.18;Prata
15954;38;F;BR;AP;Sozinho;20.65;Bronze
15955;45;F;BR;PI;Amigos;11.74;Prata
15956;77;M;BR;TO;Casal;16.36;Bronze
15957;74;F;BR;RS;Sozinho;20.03;Ouro
15958;34;F;BR;SC;Familia;63.22;Bronze
15959;25;F;BR;MG;Sozinho;61.49;Prata
15960;71;M;BR;RJ;Casal;32.07;Bronze
15961;77;M;BR;PR;Sozinho;27.99;Bronze
15962;21;F;BR;RS;Sozinho;6.87;Bronze
15963;29;M;BR;MT;Familia;56.99;Bronze
15964;43;M;CO;GO;Sozinho;10.74;Bronze
