ID_Clima;Date;Estado;Temperatura_Media;Condicao_Climatica;Feriado_Proximo
RJ_20230805;2023-08-05;RJ;24.0;Parcialmente Nublado;False
RN_20230805;2023-08-05;RN;21.8;Sol;False
AC_20230806;2023-08-06;AC;24.9;Nublado;False
AL_20230806;2023-08-06;AL;21.3;Chuva;False
AP_20230806;2023-08-06;AP;23.4;Parcialmente Nublado;False
AM_20230806;2023-08-06;AM;31.4;Sol;False
BA_20230806;2023-08-06;BA;32.8;Parcialmente Nublado;False
CE_20230806;2023-08-06;CE;29.7;Parcialmente Nublado;False
DF_20230806;2023-08-06;DF;26.0;Parcialmente Nublado;False
ES_20230806;2023-08-06;ES;26.7;Tempestade;False
GO_20230806;2023-08-06;GO;24.0;Chuva;False
MA_20230806;2023-08-06;MA;28.8;Nublado;False
MT_20230806;2023-08-06;MT;28.7;Parcialmente Nublado;False
MS_20230806;2023-08-06;MS;26.5;Sol;False
MG_20230806;2023-08-06;MG;28.3;Parcialmente Nublado;False
PA_20230806;2023-08-06;PA;30.0;Chuva;False
PB_20230806;2023-08-06;PB;27.8;Parcialmente Nublado;False
PR_20230806;2023-08-06;PR;24.5;Nublado;False
PE_20230806;2023-08-06;PE;27.9;Sol;False
PI_20230806;2023-08-06;PI;23.4;Sol;False
RJ_20230806;2023-08-06;RJ;22.0;Chuva;False
RN_20230806;2023-08-06;RN;27.4;Sol;False
AC_20230807;2023-08-07;AC;23.9;Parcialmente Nublado;False
AL_20230807;2023-08-07;AL;24.7;Nublado;False
AP_20230807;2023-08-07;AP;29.6;Sol;False
AM_20230807;2023-08-07;AM;25.5;Chuva;False
BA_20230807;2023-08-07;BA;30.3;Sol;False
CE_20230807;2023-08-07;CE;30.1;Nublado;False
DF_20230807;2023-08-07;DF;25.8;Chuva;False
ES_20230807;2023-08-07;ES;24.1;Chuva;False
GO_20230807;2023-08-07;GO;22.8;Parcialmente Nublado;False
MA_20230807;2023-08-07;MA;29.5;Nublado;False
MT_20230807;2023-08-07;MT;27.5;Parcialmente Nublado;False
MS_20230807;2023-08-07;MS;26.6;Sol;False
MG_20230807;2023-08-07;MG;20.2;Chuva;False
PA_20230807;2023-08-07;PA;26.4;Sol;False
PB_20230807;2023-08-07;PB;26.2;Sol;False
PR_20230807;2023-08-07;PR;21.7;Nublado;False
PE_20230807;2023-08-07;PE;27.9;Sol;False
PI_20230807;2023-08-07;PI;26.8;Parcialmente Nublado;False
RJ_20230807;2023-08-07;RJ;23.8;Chuva;False
RN_20230807;2023-08-07;RN;20.1;Sol;False
AC_20230808;2023-08-08;AC;23.2;Parcialmente Nublado;False
AL_20230808;2023-08-08;AL;27.4;Sol;False
AP_20230808;2023-08-08;AP;21.5;Sol;False
AM_20230808;2023-08-08;AM;28.3;Parcialmente Nublado;False
BA_20230808;2023-08-08;BA;24.6;Parcialmente Nublado;False
CE_20230808;2023-08-08;CE;33.0;Parcialmente Nublado;False
DF_20230808;2023-08-08;DF;20.3;Tempestade;False
ES_20230808;2023-08-08;ES;21.1;Parcialmente Nublado;False
GO_20230808;2023-08-08;GO;21.2;Nublado;False
MA_20230808;2023-08-08;MA;28.0;Parcialmente Nublado;False
MT_20230808;2023-08-08;MT;17.9;Nublado;False
MS_20230808;2023-08-08;MS;17.7;Chuva;False
MG_20230808;2023-08-08;MG;21.4;Chuva;False
PA_20230808;2023-08-08;PA;27.8;Sol;False
PB_20230808;2023-08-08;PB;21.2;Sol;False
PR_20230808;2023-08-08;PR;22.1;Nublado;False
PE_20230808;2023-08-08;PE;24.6;Chuva;False
PI_20230808;2023-08-08;PI;22.5;Sol;False
RJ_20230808;2023-08-08;RJ;21.1;Chuva;False
RN_20230808;2023-08-08;RN;26.1;Parcialmente Nublado;False
AC_20230809;2023-08-09;AC;20.1;Sol;False
AL_20230809;2023-08-09;AL;25.8;Chuva;False
AP_20230809;2023-08-09;AP;21.5;Sol;False
AM_20230809;2023-08-09;AM;30.3;Nublado;False
BA_20230809;2023-08-09;BA;24.8;Chuva;False
CE_20230809;2023-08-09;CE;25.3;Chuva;False
DF_20230809;2023-08-09;DF;25.6;Sol;False
ES_20230809;2023-08-09;ES;23.9;Sol;False
GO_20230809;2023-08-09;GO;26.5;Chuva;False
MA_20230809;2023-08-09;MA;30.5;Nublado;False
MT_20230809;2023-08-09;MT;24.2;Sol;False
MS_20230809;2023-08-09;MS;30.3;Parcialmente Nublado;False
MG_20230809;2023-08-09;MG;22.5;Chuva;False
PA_20230809;2023-08-09;PA;25.6;Sol;False
PB_20230809;2023-08-09;PB;18.6;Tempestade;False
PR_20230809;2023-08-09;PR;30.1;Nublado;False
PE_20230809;2023-08-09;PE;23.8;Parcialmente Nublado;False
PI_20230809;2023-08-09;PI;30.2;Sol;False
RJ_20230809;2023-08-09;RJ;20.6;Parcialmente Nublado;False
RN_20230809;2023-08-09;RN;30.6;Chuva;False
AC_20230810;2023-08-10;AC;21.7;Parcialmente Nublado;False
AL_20230810;2023-08-10;AL;26.5;Parcialmente Nublado;False
AP_20230810;2023-08-10;AP;24.9;Sol;False
AM_20230810;2023-08-10;AM;27.7;Sol;False
BA_20230810;2023-08-10;BA;29.8;Sol;False
CE_20230810;2023-08-10;CE;28.4;Sol;False
DF_20230810;2023-08-10;DF;23.3;Sol;False
ES_20230810;2023-08-10;ES;20.2;Sol;False
GO_20230810;2023-08-10;GO;23.3;Chuva;False
MA_20230810;2023-08-10;MA;29.4;Sol;False
MT_20230810;2023-08-10;MT;20.0;Parcialmente Nublado;False
MS_20230810;2023-08-10;MS;19.7;Chuva;False
MG_20230810;2023-08-10;MG;27.8;Parcialmente Nublado;False
PA_20230810;2023-08-10;PA;30.4;Parcialmente Nublado;False
PB_20230810;2023-08-10;PB;22.2;Chuva;False
PR_20230810;2023-08-10;PR;25.1;Sol;False
PE_20230810;2023-08-10;PE;30.8;Nublado;False
PI_20230810;2023-08-10;PI;23.4;Nublado;False
RJ_20230810;2023-08-10;RJ;19.8;Sol;False
RN_20230810;2023-08-10;RN;27.7;Nublado;False
AC_20230811;2023-08-11;AC;21.3;Chuva;False
AL_20230811;2023-08-11;AL;28.5;Chuva;False
AP_20230811;2023-08-11;AP;25.2;Parcialmente Nublado;False
AM_20230811;2023-08-11;AM;27.3;Parcialmente Nublado;False
BA_20230811;2023-08-11;BA;25.1;Chuva;False
CE_20230811;2023-08-11;CE;26.5;Sol;False
DF_20230811;2023-08-11;DF;23.3;Chuva;False
ES_20230811;2023-08-11;ES;25.8;Sol;False
GO_20230811;2023-08-11;GO;23.1;Parcialmente Nublado;False
MA_20230811;2023-08-11;MA;26.5;Parcialmente Nublado;False
MT_20230811;2023-08-11;MT;18.7;Parcialmente Nublado;False
MS_20230811;2023-08-11;MS;17.7;Sol;False
MG_20230811;2023-08-11;MG;24.7;Sol;False
PA_20230811;2023-08-11;PA;32.5;Parcialmente Nublado;False
PB_20230811;2023-08-11;PB;23.6;Parcialmente Nublado;False
PR_20230811;2023-08-11;PR;15.9;Nublado;False
PE_20230811;2023-08-11;PE;26.6;Chuva;False
PI_20230811;2023-08-11;PI;26.3;Parcialmente Nublado;False
RJ_20230811;2023-08-11;RJ;21.0;Parcialmente Nublado;False
RN_20230811;2023-08-11;RN;23.4;Nublado;False
AC_20230812;2023-08-12;AC;26.0;Parcialmente Nublado;False
AL_20230812;2023-08-12;AL;20.3;Sol;False
AP_20230812;2023-08-12;AP;23.1;Parcialmente Nublado;False
AM_20230812;2023-08-12;AM;35.0;Sol;False
BA_20230812;2023-08-12;BA;28.4;Parcialmente Nublado;False
CE_20230812;2023-08-12;CE;31.9;Parcialmente Nublado;False
DF_20230812;2023-08-12;DF;23.1;Parcialmente Nublado;False
ES_20230812;2023-08-12;ES;25.0;Parcialmente Nublado;False
GO_20230812;2023-08-12;GO;27.1;Chuva;False
MA_20230812;2023-08-12;MA;30.6;Nublado;False
MT_20230812;2023-08-12;MT;25.5;Chuva;False
MS_20230812;2023-08-12;MS;25.1;Sol;False
MG_20230812;2023-08-12;MG;24.5;Sol;False
PA_20230812;2023-08-12;PA;31.3;Tempestade;False
PB_20230812;2023-08-12;PB;24.1;Parcialmente Nublado;False
PR_20230812;2023-08-12;PR;16.1;Parcialmente Nublado;False
PE_20230812;2023-08-12;PE;29.6;Parcialmente Nublado;False
PI_20230812;2023-08-12;PI;25.9;Chuva;False
RJ_20230812;2023-08-12;RJ;15.7;Chuva;False
RN_20230812;2023-08-12;RN;27.0;Chuva;False
AC_20230813;2023-08-13;AC;24.5;Chuva;False
AL_20230813;2023-08-13;AL;22.9;Chuva;False
AP_20230813;2023-08-13;AP;25.4;Tempestade;False
AM_20230813;2023-08-13;AM;31.3;Nublado;False
BA_20230813;2023-08-13;BA;27.2;Sol;False
CE_20230813;2023-08-13;CE;26.5;Nublado;False
DF_20230813;2023-08-13;DF;29.4;Parcialmente Nublado;False
ES_20230813;2023-08-13;ES;18.9;Parcialmente Nublado;False
GO_20230813;2023-08-13;GO;24.6;Sol;False
MA_20230813;2023-08-13;MA;31.4;Chuva;False
MT_20230813;2023-08-13;MT;20.6;Parcialmente Nublado;False
MS_20230813;2023-08-13;MS;26.9;Parcialmente Nublado;False
MG_20230813;2023-08-13;MG;26.3;Sol;False
PA_20230813;2023-08-13;PA;28.1;Sol;False
PB_20230813;2023-08-13;PB;24.4;Parcialmente Nublado;False
PR_20230813;2023-08-13;PR;25.5;Nublado;False
PE_20230813;2023-08-13;PE;26.5;Parcialmente Nublado;False
PI_20230813;2023-08-13;PI;23.3;Parcialmente Nublado;False
RJ_20230813;2023-08-13;RJ;22.3;Sol;False
RN_20230813;2023-08-13;RN;24.2;Sol;False
AC_20230814;2023-08-14;AC;24.5;Sol;False
AL_20230814;2023-08-14;AL;24.8;Sol;False
AP_20230814;2023-08-14;AP;28.5;Nublado;False
AM_20230814;2023-08-14;AM;29.4;Chuva;False
BA_20230814;2023-08-14;BA;33.5;Chuva;False
CE_20230814;2023-08-14;CE;28.8;Parcialmente Nublado;False
DF_20230814;2023-08-14;DF;27.6;Parcialmente Nublado;False
ES_20230814;2023-08-14;ES;23.2;Sol;False
GO_20230814;2023-08-14;GO;25.1;Sol;False
MA_20230814;2023-08-14;MA;25.1;Parcialmente Nublado;False
MT_20230814;2023-08-14;MT;21.1;Sol;False
MS_20230814;2023-08-14;MS;23.7;Chuva;False
MG_20230814;2023-08-14;MG;24.6;Chuva;False
PA_20230814;2023-08-14;PA;29.8;Tempestade;False
PB_20230814;2023-08-14;PB;24.2;Chuva;False
PR_20230814;2023-08-14;PR;23.5;Sol;False
PE_20230814;2023-08-14;PE;26.6;Tempestade;False
PI_20230814;2023-08-14;PI;25.3;Nublado;False
RJ_20230814;2023-08-14;RJ;24.4;Parcialmente Nublado;False
RN_20230814;2023-08-14;RN;31.5;Sol;False
AC_20230815;2023-08-15;AC;22.1;Parcialmente Nublado;False
AL_20230815;2023-08-15;AL;24.2;Sol;False
AP_20230815;2023-08-15;AP;24.7;Sol;False
AM_20230815;2023-08-15;AM;26.5;Chuva;False
BA_20230815;2023-08-15;BA;26.4;Tempestade;False
CE_20230815;2023-08-15;CE;33.7;Nublado;False
DF_20230815;2023-08-15;DF;19.3;Parcialmente Nublado;False
ES_20230815;2023-08-15;ES;22.5;Parcialmente Nublado;False
GO_20230815;2023-08-15;GO;23.7;Sol;False
MA_20230815;2023-08-15;MA;27.5;Sol;False
MT_20230815;2023-08-15;MT;23.5;Parcialmente Nublado;False
MS_20230815;2023-08-15;MS;22.9;Parcialmente Nublado;False
MG_20230815;2023-08-15;MG;20.5;Chuva;False
PA_20230815;2023-08-15;PA;30.2;Sol;False
PB_20230815;2023-08-15;PB;20.8;Chuva;False
PR_20230815;2023-08-15;PR;25.1;Chuva;False
PE_20230815;2023-08-15;PE;29.8;Sol;False
PI_20230815;2023-08-15;PI;22.6;Sol;False
RJ_20230815;2023-08-15;RJ;23.8;Nublado;False
RN_20230815;2023-08-15;RN;22.1;Sol;False
AC_20230816;2023-08-16;AC;19.5;Sol;False
AL_20230816;2023-08-16;AL;24.1;Chuva;False
AP_20230816;2023-08-16;AP;21.7;Sol;False
AM_20230816;2023-08-16;AM;32.5;Sol;False
BA_20230816;2023-08-16;BA;28.4;Sol;False
CE_20230816;2023-08-16;CE;25.5;Nublado;False
DF_20230816;2023-08-16;DF;22.1;Nublado;False
ES_20230816;2023-08-16;ES;24.6;Sol;False
GO_20230816;2023-08-16;GO;25.1;Parcialmente Nublado;False
MA_20230816;2023-08-16;MA;29.6;Sol;False
MT_20230816;2023-08-16;MT;25.6;Parcialmente Nublado;False
MS_20230816;2023-08-16;MS;22.9;Sol;False
MG_20230816;2023-08-16;MG;22.9;Nublado;False
PA_20230816;2023-08-16;PA;27.4;Sol;False
PB_20230816;2023-08-16;PB;28.6;Parcialmente Nublado;False
PR_20230816;2023-08-16;PR;20.3;Sol;False
PE_20230816;2023-08-16;PE;29.1;Chuva;False
PI_20230816;2023-08-16;PI;29.7;Parcialmente Nublado;False
RJ_20230816;2023-08-16;RJ;14.6;Nublado;False
RN_20230816;2023-08-16;RN;24.6;Parcialmente Nublado;False
AC_20230817;2023-08-17;AC;28.0;Parcialmente Nublado;False
AL_20230817;2023-08-17;AL;19.9;Parcialmente Nublado;False
AP_20230817;2023-08-17;AP;26.3;Nublado;False
AM_20230817;2023-08-17;AM;25.4;Chuva;False
BA_20230817;2023-08-17;BA;25.8;Chuva;False
CE_20230817;2023-08-17;CE;36.4;Parcialmente Nublado;False
DF_20230817;2023-08-17;DF;22.1;Sol;False
ES_20230817;2023-08-17;ES;21.3;Chuva;False
GO_20230817;2023-08-17;GO;25.1;Chuva;False
MA_20230817;2023-08-17;MA;28.8;Nublado;False
MT_20230817;2023-08-17;MT;22.1;Chuva;False
MS_20230817;2023-08-17;MS;16.3;Chuva;False
MG_20230817;2023-08-17;MG;27.0;Parcialmente Nublado;False
PA_20230817;2023-08-17;PA;26.4;Sol;False
PB_20230817;2023-08-17;PB;22.4;Sol;False
PR_20230817;2023-08-17;PR;19.5;Parcialmente Nublado;False
PE_20230817;2023-08-17;PE;30.1;Sol;False
PI_20230817;2023-08-17;PI;22.6;Nublado;False
RJ_20230817;2023-08-17;RJ;24.2;Parcialmente Nublado;False
RN_20230817;2023-08-17;RN;20.3;Nublado;False
AC_20230818;2023-08-18;AC;22.1;Nublado;False
AL_20230818;2023-08-18;AL;27.3;Chuva;False
AP_20230818;2023-08-18;AP;29.4;Chuva;False
AM_20230818;2023-08-18;AM;25.3;Chuva;False
BA_20230818;2023-08-18;BA;29.9;Tempestade;False
CE_20230818;2023-08-18;CE;36.4;Nublado;False
DF_20230818;2023-08-18;DF;23.2;Sol;False
ES_20230818;2023-08-18;ES;27.1;Sol;False
GO_20230818;2023-08-18;GO;25.8;Parcialmente Nublado;False
MA_20230818;2023-08-18;MA;26.1;Chuva;False
MT_20230818;2023-08-18;MT;28.1;Parcialmente Nublado;False
MS_20230818;2023-08-18;MS;24.0;Nublado;False
MG_20230818;2023-08-18;MG;14.8;Chuva;False
PA_20230818;2023-08-18;PA;30.8;Sol;False
PB_20230818;2023-08-18;PB;23.4;Nublado;False
PR_20230818;2023-08-18;PR;20.2;Parcialmente Nublado;False
PE_20230818;2023-08-18;PE;28.8;Parcialmente Nublado;False
PI_20230818;2023-08-18;PI;27.3;Tempestade;False
RJ_20230818;2023-08-18;RJ;18.7;Nublado;False
RN_20230818;2023-08-18;RN;22.6;Nublado;False
AC_20230819;2023-08-19;AC;24.7;Sol;False
AL_20230819;2023-08-19;AL;25.3;Parcialmente Nublado;False
AP_20230819;2023-08-19;AP;22.3;Sol;False
AM_20230819;2023-08-19;AM;25.2;Parcialmente Nublado;False
BA_20230819;2023-08-19;BA;29.6;Nublado;False
CE_20230819;2023-08-19;CE;28.7;Sol;False
DF_20230819;2023-08-19;DF;28.8;Parcialmente Nublado;False
ES_20230819;2023-08-19;ES;23.4;Chuva;False
GO_20230819;2023-08-19;GO;29.9;Chuva;False
MA_20230819;2023-08-19;MA;31.1;Sol;False
MT_20230819;2023-08-19;MT;28.6;Sol;False
MS_20230819;2023-08-19;MS;22.0;Parcialmente Nublado;False
MG_20230819;2023-08-19;MG;16.7;Parcialmente Nublado;False
PA_20230819;2023-08-19;PA;26.8;Chuva;False
PB_20230819;2023-08-19;PB;20.5;Sol;False
PR_20230819;2023-08-19;PR;19.5;Chuva;False
PE_20230819;2023-08-19;PE;31.6;Tempestade;False
PI_20230819;2023-08-19;PI;21.0;Sol;False
RJ_20230819;2023-08-19;RJ;18.3;Nublado;False
RN_20230819;2023-08-19;RN;19.6;Sol;False
AC_20230820;2023-08-20;AC;24.9;Sol;False
AL_20230820;2023-08-20;AL;17.0;Nublado;False
AP_20230820;2023-08-20;AP;24.3;Parcialmente Nublado;False
AM_20230820;2023-08-20;AM;28.4;Parcialmente Nublado;False
BA_20230820;2023-08-20;BA;30.5;Sol;False
CE_20230820;2023-08-20;CE;27.4;Chuva;False
DF_20230820;2023-08-20;DF;21.0;Parcialmente Nublado;False
ES_20230820;2023-08-20;ES;22.1;Parcialmente Nublado;False
GO_20230820;2023-08-20;GO;23.5;Nublado;False
MA_20230820;2023-08-20;MA;32.9;Parcialmente Nublado;False
MT_20230820;2023-08-20;MT;22.0;Nublado;False
MS_20230820;2023-08-20;MS;25.0;Sol;False
MG_20230820;2023-08-20;MG;19.7;Sol;False
PA_20230820;2023-08-20;PA;24.6;Parcialmente Nublado;False
PB_20230820;2023-08-20;PB;28.1;Nublado;False
PR_20230820;2023-08-20;PR;20.7;Parcialmente Nublado;False
PE_20230820;2023-08-20;PE;28.0;Sol;False
PI_20230820;2023-08-20;PI;28.5;Chuva;False
RJ_20230820;2023-08-20;RJ;19.5;Chuva;False
RN_20230820;2023-08-20;RN;22.6;Nublado;False
AC_20230821;2023-08-21;AC;30.5;Chuva;False
AL_20230821;2023-08-21;AL;23.7;Parcialmente Nublado;False
AP_20230821;2023-08-21;AP;25.6;Sol;False
AM_20230821;2023-08-21;AM;31.0;Nublado;False
BA_20230821;2023-08-21;BA;29.7;Parcialmente Nublado;False
CE_20230821;2023-08-21;CE;23.8;Chuva;False
DF_20230821;2023-08-21;DF;26.4;Parcialmente Nublado;False
ES_20230821;2023-08-21;ES;17.6;Sol;False
GO_20230821;2023-08-21;GO;23.4;Chuva;False
MA_20230821;2023-08-21;MA;29.4;Chuva;False
MT_20230821;2023-08-21;MT;25.3;Nublado;False
MS_20230821;2023-08-21;MS;24.2;Nublado;False
MG_20230821;2023-08-21;MG;25.8;Nublado;False
PA_20230821;2023-08-21;PA;23.8;Sol;False
PB_20230821;2023-08-21;PB;16.3;Sol;False
PR_20230821;2023-08-21;PR;23.5;Sol;False
PE_20230821;2023-08-21;PE;26.4;Tempestade;False
PI_20230821;2023-08-21;PI;19.7;Tempestade;False
RJ_20230821;2023-08-21;RJ;20.5;Nublado;False
RN_20230821;2023-08-21;RN;26.2;Sol;False
AC_20230822;2023-08-22;AC;28.7;Parcialmente Nublado;False
AL_20230822;2023-08-22;AL;24.3;Parcialmente Nublado;False
AP_20230822;2023-08-22;AP;30.2;Sol;False
AM_20230822;2023-08-22;AM;28.4;Chuva;False
BA_20230822;2023-08-22;BA;25.9;Nublado;False
CE_20230822;2023-08-22;CE;28.7;Sol;False
DF_20230822;2023-08-22;DF;23.1;Nublado;False
ES_20230822;2023-08-22;ES;22.7;Parcialmente Nublado;False
GO_20230822;2023-08-22;GO;26.9;Nublado;False
MA_20230822;2023-08-22;MA;31.0;Sol;False
MT_20230822;2023-08-22;MT;25.1;Sol;False
MS_20230822;2023-08-22;MS;24.6;Sol;False
MG_20230822;2023-08-22;MG;24.2;Nublado;False
PA_20230822;2023-08-22;PA;28.6;Sol;False
PB_20230822;2023-08-22;PB;30.1;Sol;False
PR_20230822;2023-08-22;PR;20.3;Chuva;False
PE_20230822;2023-08-22;PE;28.5;Sol;False
PI_20230822;2023-08-22;PI;24.6;Parcialmente Nublado;False
RJ_20230822;2023-08-22;RJ;23.4;Parcialmente Nublado;False
RN_20230822;2023-08-22;RN;27.0;Chuva;False
AC_20230823;2023-08-23;AC;25.9;Sol;False
AL_20230823;2023-08-23;AL;17.2;Parcialmente Nublado;False
AP_20230823;2023-08-23;AP;21.1;Parcialmente Nublado;False
AM_20230823;2023-08-23;AM;27.7;Sol;False
BA_20230823;2023-08-23;BA;28.7;Parcialmente Nublado;False
CE_20230823;2023-08-23;CE;29.0;Chuva;False
DF_20230823;2023-08-23;DF;18.6;Parcialmente Nublado;False
ES_20230823;2023-08-23;ES;27.1;Chuva;False
GO_20230823;2023-08-23;GO;27.7;Sol;False
MA_20230823;2023-08-23;MA;30.9;Chuva;False
MT_20230823;2023-08-23;MT;24.5;Sol;False
MS_20230823;2023-08-23;MS;23.5;Chuva;False
MG_20230823;2023-08-23;MG;21.7;Chuva;False
PA_20230823;2023-08-23;PA;25.6;Sol;False
PB_20230823;2023-08-23;PB;20.5;Sol;False
PR_20230823;2023-08-23;PR;20.6;Parcialmente Nublado;False
PE_20230823;2023-08-23;PE;30.7;Parcialmente Nublado;False
PI_20230823;2023-08-23;PI;23.6;Nublado;False
RJ_20230823;2023-08-23;RJ;20.6;Parcialmente Nublado;False
RN_20230823;2023-08-23;RN;24.4;Nublado;False
AC_20230824;2023-08-24;AC;22.9;Sol;False
AL_20230824;2023-08-24;AL;24.8;Chuva;False
AP_20230824;2023-08-24;AP;23.5;Nublado;False
AM_20230824;2023-08-24;AM;30.7;Chuva;False
BA_20230824;2023-08-24;BA;30.7;Tempestade;False
CE_20230824;2023-08-24;CE;25.9;Chuva;False
DF_20230824;2023-08-24;DF;25.4;Nublado;False
ES_20230824;2023-08-24;ES;24.5;Parcialmente Nublado;False
GO_20230824;2023-08-24;GO;25.4;Chuva;False
MA_20230824;2023-08-24;MA;25.3;Sol;False
MT_20230824;2023-08-24;MT;20.7;Sol;False
MS_20230824;2023-08-24;MS;20.0;Nublado;False
MG_20230824;2023-08-24;MG;25.1;Nublado;False
PA_20230824;2023-08-24;PA;35.4;Tempestade;False
PB_20230824;2023-08-24;PB;22.5;Nublado;False
PR_20230824;2023-08-24;PR;24.9;Chuva;False
PE_20230824;2023-08-24;PE;28.2;Parcialmente Nublado;False
PI_20230824;2023-08-24;PI;20.9;Chuva;False
RJ_20230824;2023-08-24;RJ;21.1;Parcialmente Nublado;False
RN_20230824;2023-08-24;RN;24.4;Parcialmente Nublado;False
AC_20230825;2023-08-25;AC;21.4;Parcialmente Nublado;False
AL_20230825;2023-08-25;AL;25.2;Chuva;False
AP_20230825;2023-08-25;AP;26.0;Parcialmente Nublado;False
AM_20230825;2023-08-25;AM;32.4;Sol;False
BA_20230825;2023-08-25;BA;31.5;Sol;False
CE_20230825;2023-08-25;CE;32.8;Sol;False
DF_20230825;2023-08-25;DF;26.0;Sol;False
ES_20230825;2023-08-25;ES;22.1;Sol;False
GO_20230825;2023-08-25;GO;20.6;Chuva;False
MA_20230825;2023-08-25;MA;27.5;Tempestade;False
MT_20230825;2023-08-25;MT;25.0;Sol;False
MS_20230825;2023-08-25;MS;24.3;Chuva;False
MG_20230825;2023-08-25;MG;26.1;Sol;False
PA_20230825;2023-08-25;PA;29.8;Chuva;False
PB_20230825;2023-08-25;PB;19.9;Parcialmente Nublado;False
PR_20230825;2023-08-25;PR;23.5;Sol;False
PE_20230825;2023-08-25;PE;30.9;Nublado;False
PI_20230825;2023-08-25;PI;23.3;Chuva;False
RJ_20230825;2023-08-25;RJ;20.5;Parcialmente Nublado;False
RN_20230825;2023-08-25;RN;22.8;Parcialmente Nublado;False
AC_20230826;2023-08-26;AC;26.3;Parcialmente Nublado;False
AL_20230826;2023-08-26;AL;21.5;Parcialmente Nublado;False
AP_20230826;2023-08-26;AP;26.1;Sol;False
AM_20230826;2023-08-26;AM;25.8;Sol;False
BA_20230826;2023-08-26;BA;21.8;Chuva;False
CE_20230826;2023-08-26;CE;23.1;Parcialmente Nublado;False
DF_20230826;2023-08-26;DF;26.5;Nublado;False
ES_20230826;2023-08-26;ES;22.3;Sol;False
GO_20230826;2023-08-26;GO;21.2;Sol;False
MA_20230826;2023-08-26;MA;29.7;Nublado;False
MT_20230826;2023-08-26;MT;26.2;Sol;False
MS_20230826;2023-08-26;MS;22.6;Sol;False
MG_20230826;2023-08-26;MG;30.3;Nublado;False
PA_20230826;2023-08-26;PA;30.8;Sol;False
PB_20230826;2023-08-26;PB;26.5;Chuva;False
PR_20230826;2023-08-26;PR;19.4;Parcialmente Nublado;False
PE_20230826;2023-08-26;PE;26.4;Chuva;False
PI_20230826;2023-08-26;PI;22.6;Nublado;False
RJ_20230826;2023-08-26;RJ;20.8;Sol;False
RN_20230826;2023-08-26;RN;29.3;Sol;False
AC_20230827;2023-08-27;AC;19.9;Nublado;False
AL_20230827;2023-08-27;AL;24.5;Chuva;False
AP_20230827;2023-08-27;AP;24.3;Parcialmente Nublado;False
AM_20230827;2023-08-27;AM;23.3;Sol;False
BA_20230827;2023-08-27;BA;28.6;Nublado;False
CE_20230827;2023-08-27;CE;27.2;Parcialmente Nublado;False
DF_20230827;2023-08-27;DF;28.9;Chuva;False
ES_20230827;2023-08-27;ES;22.3;Tempestade;False
GO_20230827;2023-08-27;GO;25.5;Sol;False
MA_20230827;2023-08-27;MA;24.6;Sol;False
MT_20230827;2023-08-27;MT;25.2;Chuva;False
MS_20230827;2023-08-27;MS;25.3;Nublado;False
MG_20230827;2023-08-27;MG;21.8;Sol;False
PA_20230827;2023-08-27;PA;30.9;Parcialmente Nublado;False
PB_20230827;2023-08-27;PB;23.9;Parcialmente Nublado;False
PR_20230827;2023-08-27;PR;25.0;Nublado;False
PE_20230827;2023-08-27;PE;32.3;Chuva;False
PI_20230827;2023-08-27;PI;23.0;Chuva;False
RJ_20230827;2023-08-27;RJ;22.6;Sol;False
RN_20230827;2023-08-27;RN;24.0;Chuva;False
AC_20230828;2023-08-28;AC;29.0;Chuva;False
AL_20230828;2023-08-28;AL;26.0;Tempestade;False
AP_20230828;2023-08-28;AP;25.5;Tempestade;False
AM_20230828;2023-08-28;AM;30.1;Sol;False
BA_20230828;2023-08-28;BA;31.8;Sol;False
CE_20230828;2023-08-28;CE;23.6;Chuva;False
DF_20230828;2023-08-28;DF;18.8;Chuva;False
ES_20230828;2023-08-28;ES;22.2;Parcialmente Nublado;False
GO_20230828;2023-08-28;GO;22.0;Sol;False
MA_20230828;2023-08-28;MA;32.3;Chuva;False
MT_20230828;2023-08-28;MT;22.0;Parcialmente Nublado;False
MS_20230828;2023-08-28;MS;26.7;Nublado;False
MG_20230828;2023-08-28;MG;27.8;Parcialmente Nublado;False
PA_20230828;2023-08-28;PA;27.3;Sol;False
PB_20230828;2023-08-28;PB;27.7;Sol;False
PR_20230828;2023-08-28;PR;21.8;Sol;False
PE_20230828;2023-08-28;PE;33.4;Parcialmente Nublado;False
PI_20230828;2023-08-28;PI;24.4;Parcialmente Nublado;False
RJ_20230828;2023-08-28;RJ;23.0;Sol;False
RN_20230828;2023-08-28;RN;23.1;Tempestade;False
AC_20230829;2023-08-29;AC;24.9;Chuva;False
AL_20230829;2023-08-29;AL;31.7;Sol;False
AP_20230829;2023-08-29;AP;22.2;Nublado;False
AM_20230829;2023-08-29;AM;25.1;Parcialmente Nublado;False
BA_20230829;2023-08-29;BA;28.5;Parcialmente Nublado;False
CE_20230829;2023-08-29;CE;23.5;Nublado;False
DF_20230829;2023-08-29;DF;25.9;Sol;False
ES_20230829;2023-08-29;ES;21.0;Parcialmente Nublado;False
GO_20230829;2023-08-29;GO;24.9;Sol;False
MA_20230829;2023-08-29;MA;29.9;Nublado;False
MT_20230829;2023-08-29;MT;19.5;Sol;False
